transaction_id,account_id,customer_id,transaction_date,transaction_type,debit_credit,amount_aud,merchant_category,channel,description,is_flagged,settlement_date
TXN001586,ACC00172,CUST0037,2022-04-19,ATM Withdrawal,Debit,6683.3,Healthcare,Mobile App,ATM Withdrawal - Travel,N,2022-04-21
TXN001587,ACC00172,CUST0037,2023-12-23,ATM Withdrawal,Debit,1201.84,Restaurants,Internet Banking,ATM Withdrawal - Restaurants,N,2023-12-23
TXN001588,ACC00305,CUST0021,2022-03-11,Direct Debit,Debit,8113.09,Entertainment,Mobile App,Direct Debit - Groceries,N,2022-03-13
TXN001589,ACC00159,CUST0181,2022-02-26,BPAY,Debit,9991.57,Fuel,Internet Banking,BPAY - Fuel,N,2022-02-26
TXN001590,ACC00237,CUST0019,2024-11-05,Purchase,Debit,14121.12,Groceries,Internet Banking,Purchase - Entertainment,N,2024-11-07
TXN001591,ACC00228,CUST0195,2024-03-07,PayID,Credit,810.7,Restaurants,Internet Banking,PayID - Groceries,N,2024-03-09
TXN001592,ACC00190,CUST0121,2023-04-24,Direct Debit,Debit,4727.59,Fuel,Internet Banking,Direct Debit - Groceries,N,2023-04-26
TXN001593,ACC00070,CUST0147,2023-01-09,Direct Debit,Debit,6566.62,Entertainment,Mobile App,Direct Debit - Groceries,N,2023-01-10
TXN001594,ACC00026,CUST0070,2022-06-11,Direct Debit,Debit,4793.29,Utilities,Internet Banking,Direct Debit - Entertainment,N,2022-06-13
TXN001595,ACC00302,CUST0093,2023-06-16,BPAY,Debit,6602.88,Entertainment,Mobile App,BPAY - Retail,N,2023-06-17
TXN001596,ACC00052,CUST0076,2024-06-26,Refund,Credit,10563.06,Restaurants,ATM,Refund - Groceries,N,2024-06-28
TXN001597,ACC00303,CUST0200,2024-01-20,Transfer,Credit,9659.06,Fuel,Mobile App,Transfer - Groceries,N,2024-01-21
TXN001598,ACC00347,CUST0163,2023-03-19,Refund,Credit,14547.55,Groceries,Internet Banking,Refund - Fuel,Y,2023-03-20
TXN001599,ACC00065,CUST0199,2022-03-06,ATM Withdrawal,Debit,13174.42,Groceries,EFTPOS,ATM Withdrawal - Healthcare,N,2022-03-08
TXN001600,ACC00154,CUST0164,2022-07-12,PayID,Credit,14331.22,Entertainment,EFTPOS,PayID - Restaurants,N,2022-07-13
TXN001601,ACC00178,CUST0153,2023-05-14,PayID,Credit,13639.63,Entertainment,Internet Banking,PayID - Groceries,N,2023-05-14
TXN001602,ACC00018,CUST0082,2022-05-02,ATM Withdrawal,Debit,6113.95,Groceries,Mobile App,ATM Withdrawal - Travel,N,2022-05-04
TXN001603,ACC00031,CUST0107,2022-05-31,PayID,Credit,8201.48,Retail,ATM,PayID - Healthcare,N,2022-06-02
TXN001604,ACC00124,CUST0012,2024-09-07,PayID,Credit,7514.81,Restaurants,Internet Banking,PayID - Utilities,N,2024-09-08
TXN001605,ACC00158,CUST0088,2024-02-07,Purchase,Debit,12928.46,Groceries,ATM,Purchase - Retail,N,2024-02-07
TXN001606,ACC00172,CUST0037,2023-11-03,Transfer,Credit,121.74,Entertainment,Mobile App,Transfer - Fuel,N,2023-11-04
TXN001607,ACC00161,CUST0093,2023-06-07,ATM Withdrawal,Debit,1950.99,Restaurants,Branch,ATM Withdrawal - Fuel,N,2023-06-08
TXN001608,ACC00095,CUST0195,2022-05-06,PayID,Credit,9416.42,Restaurants,Internet Banking,PayID - Utilities,N,2022-05-06
TXN001609,ACC00036,CUST0139,2022-02-01,Purchase,Debit,11058.69,Groceries,ATM,Purchase - Groceries,N,2022-02-01
TXN001610,ACC00327,CUST0166,2024-04-27,Transfer,Credit,7657.04,Groceries,Internet Banking,Transfer - Fuel,N,2024-04-28
TXN001611,ACC00228,CUST0195,2023-03-27,BPAY,Debit,11918.88,Groceries,Branch,BPAY - Entertainment,N,2023-03-28
TXN001612,ACC00172,CUST0037,2024-07-12,BPAY,Debit,4849.84,Restaurants,Mobile App,BPAY - Restaurants,N,2024-07-14
TXN001613,ACC00217,CUST0143,2023-10-01,Purchase,Debit,2513.14,Utilities,Internet Banking,Purchase - Travel,N,2023-10-01
TXN001614,ACC00005,CUST0013,2022-10-17,Direct Debit,Debit,6864.14,Restaurants,Mobile App,Direct Debit - Healthcare,N,2022-10-18
TXN001615,ACC00013,CUST0044,2022-09-16,ATM Withdrawal,Debit,17.46,Fuel,Mobile App,ATM Withdrawal - Entertainment,N,2022-09-16
TXN001616,ACC00282,CUST0050,2022-01-13,ATM Withdrawal,Debit,2714.81,Restaurants,Mobile App,ATM Withdrawal - Restaurants,N,2022-01-15
TXN001617,ACC00064,CUST0177,2024-12-05,ATM Withdrawal,Debit,8593.19,Groceries,Branch,ATM Withdrawal - Fuel,N,2024-12-05
TXN001618,ACC00258,CUST0102,2024-06-13,Direct Debit,Debit,3172.33,Entertainment,EFTPOS,Direct Debit - Fuel,N,2024-06-14
TXN001619,ACC00292,CUST0031,2024-08-07,ATM Withdrawal,Debit,10354.32,Restaurants,Mobile App,ATM Withdrawal - Travel,N,2024-08-07
TXN001620,ACC00026,CUST0070,2023-11-27,ATM Withdrawal,Debit,13757.6,Utilities,Mobile App,ATM Withdrawal - Travel,N,2023-11-27
TXN001621,ACC00261,CUST0117,2024-09-09,Refund,Credit,13488.32,Healthcare,Branch,Refund - Healthcare,N,2024-09-11
TXN001622,ACC00050,CUST0067,2024-11-18,PayID,Credit,2072.39,Retail,Internet Banking,PayID - Groceries,N,2024-11-20
TXN001623,ACC00110,CUST0113,2023-08-27,PayID,Credit,8050.28,Utilities,Internet Banking,PayID - Restaurants,N,2023-08-27
TXN001624,ACC00143,CUST0108,2023-07-25,Direct Debit,Debit,7309.63,Utilities,Internet Banking,Direct Debit - Fuel,N,2023-07-26
TXN001625,ACC00296,CUST0098,2023-02-06,PayID,Credit,10516.81,Restaurants,Mobile App,PayID - Restaurants,Y,2023-02-06
TXN001626,ACC00026,CUST0070,2023-07-22,PayID,Credit,14056.63,Restaurants,Internet Banking,PayID - Restaurants,N,2023-07-23
TXN001627,ACC00255,CUST0045,2024-01-06,Transfer,Credit,12757.45,Fuel,Internet Banking,Transfer - Entertainment,N,2024-01-06
TXN001628,ACC00067,CUST0163,2024-10-27,Direct Debit,Debit,1403.96,Groceries,ATM,Direct Debit - Healthcare,N,2024-10-27
TXN001629,ACC00350,CUST0129,2022-04-28,Refund,Credit,5167.17,Utilities,ATM,Refund - Retail,N,2022-04-29
TXN001630,ACC00300,CUST0162,2022-07-16,Transfer,Credit,9166.97,Restaurants,Mobile App,Transfer - Groceries,N,2022-07-18
TXN001631,ACC00046,CUST0119,2024-05-01,Refund,Credit,10239.86,Fuel,ATM,Refund - Healthcare,N,2024-05-03
TXN001632,ACC00021,CUST0172,2022-11-22,BPAY,Debit,8731.02,Utilities,Mobile App,BPAY - Groceries,N,2022-11-24
TXN001633,ACC00278,CUST0115,2023-07-20,ATM Withdrawal,Debit,1004.15,Travel,Internet Banking,ATM Withdrawal - Restaurants,N,2023-07-20
TXN001634,ACC00061,CUST0145,2024-05-09,BPAY,Debit,7303.23,Groceries,Branch,BPAY - Travel,N,2024-05-10
TXN001635,ACC00214,CUST0130,2024-03-16,Refund,Credit,6908.11,Groceries,ATM,Refund - Utilities,N,2024-03-16
TXN001636,ACC00044,CUST0161,2024-11-14,Direct Debit,Debit,12062.92,Entertainment,Mobile App,Direct Debit - Healthcare,N,2024-11-15
TXN001637,ACC00154,CUST0164,2022-03-16,ATM Withdrawal,Debit,6615.19,Travel,Internet Banking,ATM Withdrawal - Healthcare,N,2022-03-16
TXN001638,ACC00116,CUST0068,2024-05-03,Direct Debit,Debit,5157.5,Travel,Internet Banking,Direct Debit - Retail,N,2024-05-03
TXN001639,ACC00198,CUST0188,2022-10-03,Refund,Credit,6508.16,Fuel,Mobile App,Refund - Healthcare,N,2022-10-04
TXN001640,ACC00111,CUST0026,2024-04-21,Refund,Credit,9982.3,Entertainment,EFTPOS,Refund - Entertainment,N,2024-04-21
TXN001641,ACC00052,CUST0076,2024-11-20,PayID,Credit,12752.41,Groceries,EFTPOS,PayID - Retail,N,2024-11-22
TXN001642,ACC00317,CUST0159,2022-07-20,ATM Withdrawal,Debit,11098.84,Restaurants,Internet Banking,ATM Withdrawal - Healthcare,N,2022-07-22
TXN001643,ACC00044,CUST0161,2024-02-18,Transfer,Credit,3955.78,Entertainment,Internet Banking,Transfer - Restaurants,N,2024-02-19
TXN001644,ACC00236,CUST0011,2023-01-18,PayID,Credit,13334.56,Groceries,Branch,PayID - Utilities,N,2023-01-19
TXN001645,ACC00104,CUST0012,2022-03-13,Transfer,Credit,12133.94,Fuel,Mobile App,Transfer - Entertainment,N,2022-03-15
TXN001646,ACC00256,CUST0005,2024-04-10,PayID,Credit,420.81,Healthcare,Branch,PayID - Retail,N,2024-04-11
TXN001647,ACC00289,CUST0180,2023-07-05,Refund,Credit,7491.19,Retail,ATM,Refund - Healthcare,N,2023-07-07
TXN001648,ACC00172,CUST0037,2023-02-13,Transfer,Credit,5408.03,Travel,Branch,Transfer - Retail,N,2023-02-14
TXN001649,ACC00202,CUST0131,2024-03-02,BPAY,Debit,13967.97,Travel,Mobile App,BPAY - Travel,N,2024-03-03
TXN001650,ACC00065,CUST0199,2022-06-11,Direct Debit,Debit,2657.07,Entertainment,Mobile App,Direct Debit - Groceries,N,2022-06-13
TXN001651,ACC00157,CUST0123,2024-11-06,Direct Debit,Debit,1313.99,Restaurants,ATM,Direct Debit - Restaurants,N,2024-11-07
TXN001652,ACC00295,CUST0176,2024-02-20,Refund,Credit,5956.73,Retail,Internet Banking,Refund - Fuel,N,2024-02-20
TXN001653,ACC00007,CUST0099,2024-07-17,Direct Debit,Debit,13051.87,Restaurants,Internet Banking,Direct Debit - Entertainment,N,2024-07-19
TXN001654,ACC00061,CUST0145,2023-06-29,Purchase,Debit,2724.71,Healthcare,Mobile App,Purchase - Healthcare,N,2023-07-01
TXN001655,ACC00101,CUST0104,2023-05-23,Transfer,Credit,11889.79,Travel,Mobile App,Transfer - Healthcare,N,2023-05-24
TXN001656,ACC00110,CUST0113,2022-04-25,ATM Withdrawal,Debit,6792.62,Utilities,ATM,ATM Withdrawal - Utilities,N,2022-04-27
TXN001657,ACC00010,CUST0042,2022-03-03,PayID,Credit,8012.83,Fuel,ATM,PayID - Entertainment,N,2022-03-03
TXN001658,ACC00062,CUST0140,2022-06-12,BPAY,Debit,5526.04,Retail,Mobile App,BPAY - Healthcare,N,2022-06-12
TXN001659,ACC00186,CUST0189,2023-07-27,Transfer,Credit,11087.13,Travel,EFTPOS,Transfer - Retail,N,2023-07-29
TXN001660,ACC00334,CUST0135,2024-10-17,ATM Withdrawal,Debit,730.09,Utilities,Internet Banking,ATM Withdrawal - Groceries,N,2024-10-18
TXN001661,ACC00175,CUST0190,2022-10-30,ATM Withdrawal,Debit,3339.24,Retail,ATM,ATM Withdrawal - Restaurants,N,2022-10-31
TXN001662,ACC00350,CUST0129,2023-10-26,Transfer,Credit,6101.66,Retail,Mobile App,Transfer - Fuel,N,2023-10-26
TXN001663,ACC00331,CUST0083,2022-04-06,PayID,Credit,13875.08,Entertainment,Internet Banking,PayID - Retail,N,2022-04-06
TXN001664,ACC00013,CUST0044,2024-01-23,BPAY,Debit,4882.93,Groceries,Mobile App,BPAY - Groceries,N,2024-01-24
TXN001665,ACC00350,CUST0129,2022-12-31,Purchase,Debit,10942.59,Healthcare,Internet Banking,Purchase - Entertainment,N,2022-12-31
TXN001666,ACC00062,CUST0140,2024-05-21,Direct Debit,Debit,398.02,Utilities,EFTPOS,Direct Debit - Fuel,N,2024-05-21
TXN001667,ACC00204,CUST0172,2024-12-19,PayID,Credit,12092.04,Fuel,ATM,PayID - Restaurants,N,2024-12-19
TXN001668,ACC00063,CUST0020,2023-02-10,Direct Debit,Debit,5671.87,Entertainment,Internet Banking,Direct Debit - Travel,N,2023-02-12
TXN001669,ACC00014,CUST0049,2023-01-17,PayID,Credit,8634.63,Retail,Internet Banking,PayID - Entertainment,N,2023-01-18
TXN001670,ACC00316,CUST0073,2023-12-23,Refund,Credit,12408.88,Utilities,Internet Banking,Refund - Restaurants,N,2023-12-25
TXN001671,ACC00227,CUST0173,2023-04-10,Transfer,Credit,10489.96,Restaurants,Mobile App,Transfer - Healthcare,N,2023-04-11
TXN001672,ACC00114,CUST0127,2023-12-27,Transfer,Credit,3383.3,Travel,ATM,Transfer - Fuel,N,2023-12-27
TXN001673,ACC00241,CUST0132,2024-03-24,Purchase,Debit,1375.48,Retail,Mobile App,Purchase - Restaurants,N,2024-03-25
TXN001674,ACC00062,CUST0140,2024-11-01,Refund,Credit,12104.08,Utilities,ATM,Refund - Groceries,N,2024-11-02
TXN001675,ACC00064,CUST0177,2022-11-16,Direct Debit,Debit,5946.99,Utilities,EFTPOS,Direct Debit - Restaurants,N,2022-11-17
TXN001676,ACC00342,CUST0133,2024-06-09,Refund,Credit,13845.72,Healthcare,EFTPOS,Refund - Healthcare,N,2024-06-10
TXN001677,ACC00103,CUST0127,2023-10-27,Direct Debit,Debit,6639.8,Restaurants,Internet Banking,Direct Debit - Utilities,N,2023-10-27
TXN001678,ACC00079,CUST0028,2022-10-18,PayID,Credit,14284.31,Groceries,Mobile App,PayID - Healthcare,N,2022-10-18
TXN001679,ACC00178,CUST0153,2022-11-12,PayID,Credit,10760.61,Restaurants,Internet Banking,PayID - Entertainment,N,2022-11-13
TXN001680,ACC00094,CUST0118,2023-11-23,PayID,Credit,3166.74,Groceries,ATM,PayID - Utilities,N,2023-11-25
TXN001681,ACC00246,CUST0194,2023-05-17,PayID,Credit,1000.97,Fuel,EFTPOS,PayID - Groceries,N,2023-05-19
TXN001682,ACC00252,CUST0033,2023-07-19,Transfer,Credit,1569.02,Groceries,ATM,Transfer - Entertainment,N,2023-07-21
TXN001683,ACC00157,CUST0123,2022-09-07,Direct Debit,Debit,9798.36,Restaurants,Mobile App,Direct Debit - Fuel,N,2022-09-08
TXN001684,ACC00090,CUST0096,2024-04-01,BPAY,Debit,9916.82,Healthcare,ATM,BPAY - Utilities,N,2024-04-03
TXN001685,ACC00243,CUST0053,2024-01-19,Direct Debit,Debit,5792.36,Healthcare,ATM,Direct Debit - Groceries,N,2024-01-20
TXN001686,ACC00292,CUST0031,2022-05-29,PayID,Credit,11989.43,Fuel,Branch,PayID - Fuel,N,2022-05-31
TXN001687,ACC00138,CUST0036,2022-05-28,Refund,Credit,1163.32,Entertainment,Branch,Refund - Travel,N,2022-05-30
TXN001688,ACC00344,CUST0150,2022-07-07,ATM Withdrawal,Debit,8643.9,Utilities,EFTPOS,ATM Withdrawal - Entertainment,N,2022-07-08
TXN001689,ACC00184,CUST0168,2023-01-14,Refund,Credit,903.91,Groceries,Internet Banking,Refund - Groceries,N,2023-01-15
TXN001690,ACC00082,CUST0076,2022-01-31,Refund,Credit,1067.74,Retail,Mobile App,Refund - Restaurants,N,2022-01-31
TXN001691,ACC00077,CUST0173,2023-09-22,Transfer,Credit,1100.3,Utilities,ATM,Transfer - Travel,N,2023-09-24
TXN001692,ACC00332,CUST0157,2024-07-18,BPAY,Debit,6090.35,Retail,Internet Banking,BPAY - Fuel,N,2024-07-19
TXN001693,ACC00248,CUST0163,2023-04-19,BPAY,Debit,1199.46,Restaurants,Internet Banking,BPAY - Retail,N,2023-04-21
TXN001694,ACC00015,CUST0189,2024-07-31,PayID,Credit,14387.2,Retail,EFTPOS,PayID - Travel,N,2024-08-02
TXN001695,ACC00107,CUST0055,2023-09-25,BPAY,Debit,3046.03,Fuel,ATM,BPAY - Entertainment,N,2023-09-25
TXN001696,ACC00263,CUST0133,2023-11-17,Purchase,Debit,2726.15,Restaurants,Mobile App,Purchase - Restaurants,N,2023-11-17
TXN001697,ACC00181,CUST0065,2022-02-18,ATM Withdrawal,Debit,11619.16,Travel,Branch,ATM Withdrawal - Healthcare,N,2022-02-19
TXN001698,ACC00146,CUST0062,2024-09-09,Purchase,Debit,104.31,Groceries,Internet Banking,Purchase - Travel,N,2024-09-10
TXN001699,ACC00203,CUST0092,2023-09-20,PayID,Credit,4638.49,Travel,ATM,PayID - Travel,N,2023-09-21
TXN001700,ACC00304,CUST0162,2024-07-10,Purchase,Debit,13850.44,Travel,Internet Banking,Purchase - Travel,N,2024-07-11
TXN001701,ACC00018,CUST0082,2023-06-11,Purchase,Debit,12868.66,Groceries,ATM,Purchase - Utilities,N,2023-06-13
TXN001702,ACC00113,CUST0053,2024-08-21,BPAY,Debit,2988.5,Travel,Branch,BPAY - Travel,N,2024-08-22
TXN001703,ACC00226,CUST0180,2022-06-11,PayID,Credit,1649.54,Entertainment,Internet Banking,PayID - Travel,N,2022-06-11
TXN001704,ACC00026,CUST0070,2024-01-30,PayID,Credit,8903.87,Groceries,Internet Banking,PayID - Entertainment,N,2024-01-30
TXN001705,ACC00271,CUST0154,2022-11-26,PayID,Credit,6940.63,Utilities,ATM,PayID - Healthcare,N,2022-11-26
TXN001706,ACC00161,CUST0093,2023-08-17,BPAY,Debit,13742.56,Entertainment,EFTPOS,BPAY - Travel,N,2023-08-18
TXN001707,ACC00212,CUST0172,2024-06-09,Direct Debit,Debit,3720.96,Healthcare,Branch,Direct Debit - Utilities,N,2024-06-10
TXN001708,ACC00038,CUST0168,2023-09-18,ATM Withdrawal,Debit,9180.19,Utilities,EFTPOS,ATM Withdrawal - Utilities,N,2023-09-19
TXN001709,ACC00142,CUST0158,2024-07-12,BPAY,Debit,4277.05,Healthcare,ATM,BPAY - Healthcare,Y,2024-07-14
TXN001710,ACC00337,CUST0186,2022-12-17,Purchase,Debit,2192.42,Entertainment,EFTPOS,Purchase - Travel,N,2022-12-19
TXN001711,ACC00245,CUST0162,2023-03-24,PayID,Credit,14824.92,Healthcare,Mobile App,PayID - Utilities,N,2023-03-24
TXN001712,ACC00293,CUST0096,2024-07-01,PayID,Credit,1937.2,Restaurants,Mobile App,PayID - Retail,N,2024-07-02
TXN001713,ACC00168,CUST0021,2023-09-10,BPAY,Debit,13488.67,Entertainment,Internet Banking,BPAY - Healthcare,N,2023-09-11
TXN001714,ACC00190,CUST0121,2023-11-21,BPAY,Debit,7089.79,Restaurants,Internet Banking,BPAY - Groceries,N,2023-11-21
TXN001715,ACC00155,CUST0182,2023-07-24,Refund,Credit,8500.71,Healthcare,ATM,Refund - Fuel,N,2023-07-26
TXN001716,ACC00115,CUST0100,2022-04-22,Transfer,Credit,12344.58,Entertainment,Mobile App,Transfer - Restaurants,N,2022-04-22
TXN001717,ACC00237,CUST0019,2023-11-14,Refund,Credit,12877.22,Entertainment,EFTPOS,Refund - Travel,N,2023-11-16
TXN001718,ACC00173,CUST0087,2024-08-23,BPAY,Debit,14457.67,Travel,Mobile App,BPAY - Utilities,N,2024-08-24
TXN001719,ACC00185,CUST0170,2023-09-04,PayID,Credit,2838.1,Entertainment,ATM,PayID - Travel,N,2023-09-04
TXN001720,ACC00115,CUST0100,2024-01-30,Transfer,Credit,721.82,Healthcare,Internet Banking,Transfer - Utilities,N,2024-01-30
TXN001721,ACC00344,CUST0150,2022-10-05,Transfer,Credit,503.25,Utilities,Branch,Transfer - Retail,N,2022-10-06
TXN001722,ACC00209,CUST0029,2023-03-02,Purchase,Debit,9840.69,Healthcare,Internet Banking,Purchase - Retail,N,2023-03-03
TXN001723,ACC00259,CUST0041,2024-03-22,BPAY,Debit,11721.68,Groceries,Mobile App,BPAY - Entertainment,N,2024-03-22
TXN001724,ACC00292,CUST0031,2023-07-29,BPAY,Debit,5722.06,Groceries,Internet Banking,BPAY - Fuel,N,2023-07-30
TXN001725,ACC00225,CUST0108,2023-08-09,Direct Debit,Debit,967.1,Utilities,Mobile App,Direct Debit - Healthcare,N,2023-08-10
TXN001726,ACC00030,CUST0177,2022-11-14,Refund,Credit,3426.49,Entertainment,Mobile App,Refund - Restaurants,N,2022-11-16
TXN001727,ACC00313,CUST0134,2023-07-29,Direct Debit,Debit,6332.44,Restaurants,ATM,Direct Debit - Entertainment,N,2023-07-29
TXN001728,ACC00102,CUST0188,2023-02-16,Transfer,Credit,2003.02,Utilities,Mobile App,Transfer - Restaurants,Y,2023-02-17
TXN001729,ACC00206,CUST0093,2022-08-09,Purchase,Debit,3233.68,Utilities,Mobile App,Purchase - Utilities,N,2022-08-10
TXN001730,ACC00240,CUST0175,2024-06-22,PayID,Credit,1016.74,Fuel,ATM,PayID - Retail,N,2024-06-22
TXN001731,ACC00225,CUST0108,2024-05-24,ATM Withdrawal,Debit,2130.77,Entertainment,Branch,ATM Withdrawal - Utilities,N,2024-05-24
TXN001732,ACC00089,CUST0173,2023-07-24,Transfer,Credit,9626.68,Groceries,Mobile App,Transfer - Restaurants,N,2023-07-26
TXN001733,ACC00298,CUST0147,2023-06-14,Transfer,Credit,12241.15,Utilities,Mobile App,Transfer - Utilities,N,2023-06-14
TXN001734,ACC00024,CUST0046,2022-09-18,ATM Withdrawal,Debit,8103.22,Fuel,EFTPOS,ATM Withdrawal - Groceries,N,2022-09-20
TXN001735,ACC00084,CUST0006,2022-12-01,Transfer,Credit,9929.1,Healthcare,Mobile App,Transfer - Entertainment,N,2022-12-03
TXN001736,ACC00212,CUST0172,2023-06-15,BPAY,Debit,9908.65,Retail,Mobile App,BPAY - Retail,N,2023-06-17
TXN001737,ACC00254,CUST0071,2023-10-20,ATM Withdrawal,Debit,12372.78,Fuel,EFTPOS,ATM Withdrawal - Restaurants,N,2023-10-20
TXN001738,ACC00198,CUST0188,2024-01-07,Transfer,Credit,9597.64,Retail,Internet Banking,Transfer - Retail,N,2024-01-08
TXN001739,ACC00259,CUST0041,2022-05-12,Direct Debit,Debit,2699.0,Groceries,EFTPOS,Direct Debit - Entertainment,N,2022-05-14
TXN001740,ACC00145,CUST0008,2023-06-06,PayID,Credit,13722.96,Restaurants,Internet Banking,PayID - Retail,N,2023-06-06
TXN001741,ACC00232,CUST0178,2022-06-06,Purchase,Debit,11916.64,Restaurants,Mobile App,Purchase - Fuel,N,2022-06-06
TXN001742,ACC00272,CUST0199,2024-07-26,Purchase,Debit,14490.19,Utilities,Branch,Purchase - Travel,N,2024-07-28
TXN001743,ACC00315,CUST0097,2022-04-13,Purchase,Debit,10044.47,Retail,Mobile App,Purchase - Retail,N,2022-04-13
TXN001744,ACC00323,CUST0065,2023-04-07,Direct Debit,Debit,8974.37,Fuel,EFTPOS,Direct Debit - Healthcare,N,2023-04-07
TXN001745,ACC00307,CUST0170,2023-10-14,Refund,Credit,11028.54,Fuel,ATM,Refund - Fuel,N,2023-10-14
TXN001746,ACC00253,CUST0079,2024-03-05,Transfer,Credit,11226.83,Utilities,EFTPOS,Transfer - Retail,N,2024-03-05
TXN001747,ACC00185,CUST0170,2023-08-16,Purchase,Debit,2245.65,Travel,Internet Banking,Purchase - Travel,N,2023-08-18
TXN001748,ACC00134,CUST0052,2024-02-23,Transfer,Credit,12750.11,Utilities,Mobile App,Transfer - Utilities,N,2024-02-24
TXN001749,ACC00151,CUST0102,2023-09-11,Refund,Credit,6642.84,Groceries,Branch,Refund - Retail,N,2023-09-13
TXN001750,ACC00170,CUST0029,2022-01-25,Purchase,Debit,4065.16,Restaurants,Mobile App,Purchase - Entertainment,N,2022-01-26
TXN001751,ACC00260,CUST0057,2023-12-17,Refund,Credit,1071.5,Entertainment,Internet Banking,Refund - Retail,N,2023-12-19
TXN001752,ACC00094,CUST0118,2024-03-24,PayID,Credit,6407.65,Utilities,Internet Banking,PayID - Entertainment,N,2024-03-25
TXN001753,ACC00095,CUST0195,2024-07-15,ATM Withdrawal,Debit,13819.31,Entertainment,Internet Banking,ATM Withdrawal - Restaurants,N,2024-07-17
TXN001754,ACC00079,CUST0028,2022-02-05,ATM Withdrawal,Debit,6275.99,Entertainment,EFTPOS,ATM Withdrawal - Fuel,N,2022-02-07
TXN001755,ACC00069,CUST0153,2022-02-26,BPAY,Debit,9812.14,Restaurants,Internet Banking,BPAY - Healthcare,N,2022-02-27
TXN001756,ACC00211,CUST0125,2023-03-24,BPAY,Debit,631.58,Entertainment,Branch,BPAY - Travel,N,2023-03-24
TXN001757,ACC00238,CUST0090,2022-11-12,Transfer,Credit,9686.64,Healthcare,Internet Banking,Transfer - Groceries,N,2022-11-12
TXN001758,ACC00172,CUST0037,2023-06-15,Purchase,Debit,9352.91,Entertainment,Mobile App,Purchase - Utilities,N,2023-06-15
TXN001759,ACC00115,CUST0100,2022-03-24,BPAY,Debit,655.1,Utilities,Internet Banking,BPAY - Fuel,N,2022-03-24
TXN001760,ACC00091,CUST0143,2022-11-07,Refund,Credit,1416.32,Restaurants,Mobile App,Refund - Entertainment,N,2022-11-09
TXN001761,ACC00340,CUST0096,2022-08-19,BPAY,Debit,10668.72,Restaurants,ATM,BPAY - Travel,N,2022-08-20
TXN001762,ACC00153,CUST0187,2022-01-18,BPAY,Debit,1560.61,Fuel,EFTPOS,BPAY - Entertainment,N,2022-01-20
TXN001763,ACC00030,CUST0177,2024-03-08,Direct Debit,Debit,4640.25,Restaurants,Mobile App,Direct Debit - Groceries,N,2024-03-08
TXN001764,ACC00292,CUST0031,2024-10-26,ATM Withdrawal,Debit,13733.58,Retail,EFTPOS,ATM Withdrawal - Retail,N,2024-10-27
TXN001765,ACC00267,CUST0015,2023-11-02,ATM Withdrawal,Debit,11639.3,Travel,Branch,ATM Withdrawal - Travel,N,2023-11-04
TXN001766,ACC00061,CUST0145,2024-06-10,Transfer,Credit,10863.58,Healthcare,Internet Banking,Transfer - Fuel,N,2024-06-12
TXN001767,ACC00224,CUST0178,2022-10-24,Transfer,Credit,2686.51,Restaurants,Mobile App,Transfer - Healthcare,N,2022-10-24
TXN001768,ACC00146,CUST0062,2022-12-01,BPAY,Debit,9176.4,Utilities,Mobile App,BPAY - Healthcare,N,2022-12-03
TXN001769,ACC00291,CUST0189,2022-08-18,Refund,Credit,1351.62,Retail,Internet Banking,Refund - Travel,N,2022-08-20
TXN001770,ACC00314,CUST0075,2023-07-23,BPAY,Debit,8630.93,Fuel,Internet Banking,BPAY - Utilities,N,2023-07-25
TXN001771,ACC00011,CUST0182,2022-04-27,ATM Withdrawal,Debit,3290.88,Travel,ATM,ATM Withdrawal - Groceries,N,2022-04-29
TXN001772,ACC00087,CUST0148,2022-01-05,Direct Debit,Debit,936.76,Utilities,Internet Banking,Direct Debit - Entertainment,N,2022-01-06
TXN001773,ACC00097,CUST0182,2022-07-17,PayID,Credit,58.73,Groceries,Branch,PayID - Restaurants,N,2022-07-19
TXN001774,ACC00121,CUST0185,2022-01-04,BPAY,Debit,14029.83,Restaurants,ATM,BPAY - Restaurants,N,2022-01-06
TXN001775,ACC00314,CUST0075,2022-05-08,ATM Withdrawal,Debit,895.56,Travel,Internet Banking,ATM Withdrawal - Retail,N,2022-05-08
TXN001776,ACC00117,CUST0180,2022-12-30,Transfer,Credit,12657.7,Travel,Internet Banking,Transfer - Utilities,N,2022-12-31
TXN001777,ACC00043,CUST0148,2024-11-01,Purchase,Debit,5044.0,Travel,Internet Banking,Purchase - Travel,N,2024-11-01
TXN001778,ACC00223,CUST0035,2023-09-17,Purchase,Debit,14477.02,Groceries,Mobile App,Purchase - Utilities,N,2023-09-19
TXN001779,ACC00081,CUST0115,2023-02-16,PayID,Credit,13501.13,Restaurants,Mobile App,PayID - Utilities,N,2023-02-16
TXN001780,ACC00237,CUST0019,2022-05-10,Direct Debit,Debit,7925.8,Groceries,ATM,Direct Debit - Retail,N,2022-05-10
TXN001781,ACC00334,CUST0135,2022-03-30,PayID,Credit,6337.96,Entertainment,EFTPOS,PayID - Restaurants,Y,2022-04-01
TXN001782,ACC00268,CUST0022,2022-07-25,Refund,Credit,12844.65,Healthcare,Internet Banking,Refund - Fuel,N,2022-07-26
